7729,7729,Jet Airways,09/04/2019,Banglore,Delhi,BLR â†?DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4544,1713
7730,7730,Air Asia,03/06/2019,Delhi,Cochin,DEL â†?BLR â†?COK,16:45,22:25,5h 40m,1 stop,No info,11410,2073
7731,7731,IndiGo,03/05/2019,Chennai,Kolkata,MAA â†?CCU,11:35,14:00,2h 25m,non-stop,No info,4332,1355
7732,7732,Jet Airways,15/04/2019,Banglore,Delhi,BLR â†?DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544,1713
7733,7733,IndiGo,24/05/2019,Kolkata,Banglore,CCU â†?MAA â†?BLR,6:20,10:20,4h,1 stop,No info,4226,2196
7734,7734,Air India,03/06/2019,Kolkata,Banglore,CCU â†?BLR,20:45,23:20,2h 35m,non-stop,No info,4145,2196
7735,7735,Multiple carriers,27/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:00,19:15,9h 15m,1 stop,No info,14848,2073
7736,7736,IndiGo,03/04/2019,Banglore,Delhi,BLR â†?DEL,0:30,3:25,2h 55m,non-stop,No info,3419,1713
7737,7737,Jet Airways,24/03/2019,Banglore,New Delhi,BLR â†?DEL,18:55,21:55,3h,non-stop,No info,7229,2196
7738,7738,SpiceJet,03/06/2019,Delhi,Cochin,DEL â†?PNQ â†?COK,8:45,13:15,4h 30m,1 stop,No info,5830,2073
7739,7739,Jet Airways,18/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,14:05,2023/3/16 7:40,17h 35m,1 stop,In-flight meal not included,10972,2196
7740,7740,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,18:55,2023/3/25 8:10,13h 15m,1 stop,No info,14231,2196
7741,7741,Jet Airways,09/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,18:55,2023/6/10 19:50,24h 55m,1 stop,In-flight meal not included,10844,2196
7742,7742,SpiceJet,12/05/2019,Kolkata,Banglore,CCU â†?IXB â†?BLR,11:15,18:30,7h 15m,1 stop,No info,11468,2196
7743,7743,Air Asia,18/05/2019,Kolkata,Banglore,CCU â†?BLR,22:50,2023/5/19 1:20,2h 30m,non-stop,No info,4409,2196
7744,7744,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?NAG â†?BOM â†?COK,14:35,2023/6/28 12:35,22h,2 stops,No info,13376,2073
7745,7745,IndiGo,21/06/2019,Banglore,Delhi,BLR â†?DEL,23:30,2023/6/22 2:20,2h 50m,non-stop,No info,4077,1713
7746,7746,Jet Airways,09/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,9:35,21:05,11h 30m,1 stop,No info,13067,2196
7747,7747,IndiGo,06/06/2019,Banglore,Delhi,BLR â†?DEL,7:10,10:05,2h 55m,non-stop,No info,4823,1713
7748,7748,Multiple carriers,09/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,6:50,19:15,12h 25m,1 stop,In-flight meal not included,14817,2073
7749,7749,IndiGo,24/03/2019,Chennai,Kolkata,MAA â†?CCU,7:55,10:15,2h 20m,non-stop,No info,4326,1355
7750,7750,Multiple carriers,03/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:00,21:00,14h,1 stop,No info,15603,2073
7751,7751,Air India,24/03/2019,Kolkata,Banglore,CCU â†?GAU â†?DEL â†?BLR,16:45,2023/3/25 23:15,30h 30m,2 stops,No info,13885,2196
7752,7752,Jet Airways,06/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,11:40,2023/3/7 9:00,21h 20m,1 stop,No info,17261,2196
7753,7753,Multiple carriers,09/06/2019,Delhi,Cochin,DEL â†?GWL â†?IDR â†?BOM â†?COK,11:35,21:00,9h 25m,3 stops,No info,15629,2073
7754,7754,Air India,06/05/2019,Kolkata,Banglore,CCU â†?BBI â†?HYD â†?BLR,9:10,2023/5/7 4:40,19h 30m,2 stops,No info,6117,2196
7755,7755,Jet Airways,24/06/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,23:05,2023/6/26 4:25,29h 20m,2 stops,No info,12819,2073
7756,7756,Multiple carriers,27/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,18:15,2023/5/28 1:30,7h 15m,1 stop,No info,13377,2073
7757,7757,Jet Airways,01/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,7:00,15:15,8h 15m,1 stop,No info,26890,2196
7758,7758,IndiGo,15/05/2019,Banglore,Delhi,BLR â†?DEL,0:30,3:25,2h 55m,non-stop,No info,3419,1713
7759,7759,Air India,15/05/2019,Kolkata,Banglore,CCU â†?GAU â†?DEL â†?BLR,9:50,23:15,13h 25m,2 stops,No info,14960,2196
7760,7760,Air India,03/03/2019,Mumbai,Hyderabad,BOM â†?HYD,19:30,20:45,1h 15m,non-stop,No info,11185,622
7761,7761,Air India,27/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,19:00,2023/5/28 19:15,24h 15m,1 stop,No info,8372,2073
7762,7762,Jet Airways,06/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,2:15,12:35,10h 20m,1 stop,In-flight meal not included,10262,2073
7763,7763,Air India,12/06/2019,Kolkata,Banglore,CCU â†?BOM â†?COK â†?BLR,16:50,2023/6/13 13:45,20h 55m,2 stops,No info,11542,2196
7764,7764,SpiceJet,03/04/2019,Kolkata,Banglore,CCU â†?MAA â†?BLR,15:05,20:20,5h 15m,1 stop,No info,4649,2196
7765,7765,Jet Airways,09/03/2019,Mumbai,Hyderabad,BOM â†?HYD,19:40,21:10,1h 30m,non-stop,No info,5678,622
7766,7766,SpiceJet,01/06/2019,Banglore,Delhi,BLR â†?DEL,9:30,12:20,2h 50m,non-stop,No info,3971,1713
7767,7767,Multiple carriers,03/06/2019,Delhi,Cochin,DEL â†?HYD â†?COK,7:10,16:10,9h,1 stop,No info,7878,2073
7768,7768,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,5:30,19:00,13h 30m,2 stops,No info,13014,2073
7769,7769,IndiGo,01/05/2019,Banglore,Delhi,BLR â†?DEL,6:05,8:50,2h 45m,non-stop,No info,4423,1713
7770,7770,Jet Airways,01/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,14:00,2023/6/2 4:25,14h 25m,1 stop,In-flight meal not included,10262,2073
7771,7771,Vistara,27/05/2019,Banglore,Delhi,BLR â†?DEL,9:45,12:35,2h 50m,non-stop,No info,4668,1713
7772,7772,Jet Airways,21/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,21:10,2023/5/22 18:15,21h 5m,1 stop,In-flight meal not included,10844,2196
7773,7773,Jet Airways,24/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,9:40,2023/6/25 4:25,18h 45m,2 stops,In-flight meal not included,10368,2073
7774,7774,IndiGo,21/04/2019,Banglore,Delhi,BLR â†?DEL,10:10,13:00,2h 50m,non-stop,No info,4591,1713
7775,7775,IndiGo,06/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,18:35,2023/5/7 1:30,6h 55m,1 stop,No info,7191,2073
7776,7776,Multiple carriers,18/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,6:00,12:35,6h 35m,1 stop,No info,9794,2073
7777,7777,IndiGo,01/06/2019,Banglore,Delhi,BLR â†?DEL,4:00,6:50,2h 50m,non-stop,No info,3943,1713
7778,7778,Jet Airways,12/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,12:00,5h 30m,1 stop,No info,13626,2196
7779,7779,Jet Airways,12/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,20:00,2023/5/13 9:20,13h 20m,1 stop,In-flight meal not included,9663,2196
7780,7780,Multiple carriers,15/06/2019,Delhi,Cochin,DEL â†?HYD â†?COK,7:10,16:10,9h,1 stop,In-flight meal not included,6093,2073
7781,7781,Jet Airways,12/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,21:25,2023/3/13 7:40,10h 15m,1 stop,No info,11717,2196
7782,7782,Jet Airways,18/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,20:00,2023/5/19 9:20,13h 20m,1 stop,No info,14781,2196
7783,7783,Jet Airways,03/05/2019,Banglore,Delhi,BLR â†?DEL,6:00,8:45,2h 45m,non-stop,No info,7229,1713
7784,7784,GoAir,01/06/2019,Banglore,Delhi,BLR â†?DEL,20:55,23:40,2h 45m,non-stop,No info,3898,1713
7785,7785,Jet Airways,03/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,22:50,2023/6/4 12:35,13h 45m,1 stop,No info,14714,2073
7786,7786,Multiple carriers,27/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,11:40,21:00,9h 20m,1 stop,No info,7005,2073
7787,7787,IndiGo,15/06/2019,Chennai,Kolkata,MAA â†?CCU,14:45,17:05,2h 20m,non-stop,No info,3597,1355
7788,7788,SpiceJet,18/03/2019,Kolkata,Banglore,CCU â†?BLR,6:55,9:35,2h 40m,non-stop,No check-in baggage included,4413,2196
7789,7789,Multiple carriers,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:20,19:15,8h 55m,1 stop,No info,15353,2073
7790,7790,IndiGo,01/05/2019,Banglore,Delhi,BLR â†?DEL,10:10,13:00,2h 50m,non-stop,No info,3943,1713
7791,7791,IndiGo,15/03/2019,Chennai,Kolkata,MAA â†?CCU,13:20,15:35,2h 15m,non-stop,No info,6297,1355
7792,7792,IndiGo,09/03/2019,Banglore,New Delhi,BLR â†?DEL,20:00,22:55,2h 55m,non-stop,No info,6144,2196
7793,7793,Air India,21/05/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,18:45,2023/5/22 19:15,24h 30m,2 stops,No info,12257,2073
7794,7794,Jet Airways,21/05/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,13:25,2023/5/22 12:35,23h 10m,2 stops,No info,15129,2073
7795,7795,Jet Airways,24/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,5:30,2023/6/25 4:25,22h 55m,2 stops,In-flight meal not included,10368,2073
7796,7796,Jet Airways,09/05/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,9:40,19:00,9h 20m,2 stops,In-flight meal not included,13029,2073
7797,7797,Air India,06/06/2019,Kolkata,Banglore,CCU â†?BBI â†?BOM â†?BLR,12:00,2023/6/7 11:10,23h 10m,2 stops,No info,9416,2196
7798,7798,Air India,03/06/2019,Delhi,Cochin,DEL â†?COK,18:05,21:10,3h 5m,non-stop,No info,6934,2073
7799,7799,Jet Airways,21/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,20:25,2023/5/22 14:25,18h,1 stop,No info,11467,2196
7800,7800,Multiple carriers,03/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,15:15,2023/6/4 1:30,10h 15m,1 stop,No info,6795,2073
7801,7801,IndiGo,27/03/2019,Kolkata,Banglore,CCU â†?BLR,15:20,17:55,2h 35m,non-stop,No info,5198,2196
7802,7802,Jet Airways,09/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,17:25,2023/3/10 18:50,25h 25m,1 stop,In-flight meal not included,14053,2073
7803,7803,Vistara,01/04/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,7:10,23:25,16h 15m,1 stop,No info,7927,2196
7804,7804,IndiGo,18/03/2019,Kolkata,Banglore,CCU â†?BLR,10:10,12:55,2h 45m,non-stop,No info,4462,2196
7805,7805,GoAir,27/04/2019,Banglore,Delhi,BLR â†?DEL,7:45,10:40,2h 55m,non-stop,No info,5048,1713
7806,7806,Jet Airways,24/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,20:00,2023/5/25 23:35,27h 35m,1 stop,In-flight meal not included,10844,2196
7807,7807,Multiple carriers,03/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,8:55,18:50,9h 55m,1 stop,No info,15411,2073
7808,7808,IndiGo,18/03/2019,Kolkata,Banglore,CCU â†?BLR,17:15,19:55,2h 40m,non-stop,No info,4462,2196
7809,7809,Jet Airways,27/03/2019,Mumbai,Hyderabad,BOM â†?HYD,15:50,17:20,1h 30m,non-stop,No info,5678,622
7810,7810,Jet Airways,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,9:55,2023/3/7 4:25,18h 30m,1 stop,No info,15764,2073
7811,7811,Jet Airways,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,22:20,2023/3/7 19:45,21h 25m,1 stop,No info,17024,2073
7812,7812,Air India,18/06/2019,Mumbai,Hyderabad,BOM â†?HYD,6:20,7:40,1h 20m,non-stop,No info,3100,622
7813,7813,Jet Airways,01/05/2019,Banglore,Delhi,BLR â†?DEL,18:55,22:00,3h 5m,non-stop,No info,7229,1713
7814,7814,IndiGo,24/04/2019,Kolkata,Banglore,CCU â†?BLR,14:25,16:55,2h 30m,non-stop,No info,4804,2196
7815,7815,Jet Airways,24/06/2019,Banglore,Delhi,BLR â†?DEL,8:20,11:20,3h,non-stop,In-flight meal not included,5769,1713
7816,7816,Air Asia,18/03/2019,Kolkata,Banglore,CCU â†?BLR,19:35,22:05,2h 30m,non-stop,No info,4384,2196
7817,7817,Air India,27/06/2019,Delhi,Cochin,DEL â†?TRV â†?COK,5:15,2023/6/28 6:50,25h 35m,1 stop,No info,6587,2073
7818,7818,Jet Airways,21/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,5:45,19:10,13h 25m,1 stop,In-flight meal not included,7832,2196
7819,7819,Air India,15/03/2019,Chennai,Kolkata,MAA â†?CCU,11:40,13:55,2h 15m,non-stop,No info,7082,1355
7820,7820,SpiceJet,15/03/2019,Chennai,Kolkata,MAA â†?CCU,8:20,10:35,2h 15m,non-stop,No info,6300,1355
7821,7821,Jet Airways,06/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,8:25,16:20,7h 55m,1 stop,No info,14571,2196
7822,7822,IndiGo,27/06/2019,Banglore,Delhi,BLR â†?DEL,13:00,15:50,2h 50m,non-stop,No info,3943,1713
7823,7823,Multiple carriers,21/05/2019,Delhi,Cochin,DEL â†?HYD â†?COK,14:55,2023/5/22 0:55,10h,1 stop,No info,6878,2073
7824,7824,SpiceJet,01/04/2019,Mumbai,Hyderabad,BOM â†?HYD,5:45,7:15,1h 30m,non-stop,No check-in baggage included,1965,622
7825,7825,Vistara,21/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,17:00,2023/5/22 10:45,17h 45m,1 stop,No info,9187,2196
7826,7826,Air India,24/03/2019,Banglore,New Delhi,BLR â†?DEL,21:10,23:55,2h 45m,non-stop,No info,4441,2196
7827,7827,IndiGo,01/03/2019,Banglore,New Delhi,BLR â†?DEL,8:30,11:30,3h,non-stop,No info,10067,2196
7828,7828,IndiGo,27/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,20:25,2023/6/28 1:30,5h 5m,1 stop,No info,5054,2073
7829,7829,Multiple carriers,06/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,6:00,21:00,15h,1 stop,No info,7005,2073
7830,7830,Jet Airways,15/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,9:35,21:05,11h 30m,1 stop,No info,12121,2196
7831,7831,IndiGo,27/05/2019,Delhi,Cochin,DEL â†?BLR â†?COK,15:10,20:00,4h 50m,1 stop,No info,5912,2073
7832,7832,Air Asia,01/04/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,7:35,19:25,11h 50m,1 stop,No info,5192,2196
7833,7833,IndiGo,09/06/2019,Chennai,Kolkata,MAA â†?CCU,13:15,15:35,2h 20m,non-stop,No info,3597,1355
7834,7834,Jet Airways,09/03/2019,Banglore,New Delhi,BLR â†?DEL,18:20,21:00,2h 40m,non-stop,No info,8016,2196
7835,7835,Air India,15/03/2019,Mumbai,Hyderabad,BOM â†?HYD,15:00,16:25,1h 25m,non-stop,No info,2050,622
7836,7836,SpiceJet,21/03/2019,Banglore,New Delhi,BLR â†?DEL,9:35,12:30,2h 55m,non-stop,No check-in baggage included,4839,2196
7837,7837,IndiGo,27/05/2019,Mumbai,Hyderabad,BOM â†?HYD,6:25,7:55,1h 30m,non-stop,No info,4049,622
7838,7838,Vistara,18/06/2019,Delhi,Cochin,DEL â†?COK,6:00,9:10,3h 10m,non-stop,No info,6216,2073
7839,7839,SpiceJet,21/06/2019,Kolkata,Banglore,CCU â†?BLR,22:20,2023/6/22 0:40,2h 20m,non-stop,No check-in baggage included,3841,2196
7840,7840,SpiceJet,15/03/2019,Kolkata,Banglore,CCU â†?BLR,6:55,9:35,2h 40m,non-stop,No check-in baggage included,3815,2196
7841,7841,Air India,03/04/2019,Banglore,Delhi,BLR â†?DEL,17:00,19:45,2h 45m,non-stop,No info,5176,1713
7842,7842,SpiceJet,09/05/2019,Mumbai,Hyderabad,BOM â†?HYD,22:45,2023/5/10 0:15,1h 30m,non-stop,No info,2017,622
7843,7843,Vistara,09/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,7:10,2023/5/10 9:05,25h 55m,1 stop,No info,9187,2196
7844,7844,Vistara,09/03/2019,Banglore,New Delhi,BLR â†?DEL,9:50,12:35,2h 45m,non-stop,No info,11598,2196
7845,7845,Jet Airways,01/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,19:30,2023/6/2 12:35,17h 5m,2 stops,No info,13014,2073
7846,7846,Jet Airways,01/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,19:15,2023/6/2 12:35,17h 20m,1 stop,In-flight meal not included,10262,2073
7847,7847,Air India,09/04/2019,Delhi,Cochin,DEL â†?CCU â†?BOM â†?COK,20:15,2023/4/10 19:15,23h,2 stops,No info,9916,2073
7848,7848,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,16:55,2023/3/25 12:00,19h 5m,1 stop,No info,14231,2196
7849,7849,Jet Airways,15/06/2019,Banglore,Delhi,BLR â†?DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,7229,1713
7850,7850,IndiGo,27/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,17:10,2023/3/28 1:35,8h 25m,1 stop,No info,6316,2073
7851,7851,Air Asia,09/03/2019,Kolkata,Banglore,CCU â†?BLR,10:20,12:55,2h 35m,non-stop,No info,4384,2196
7852,7852,Air India,12/06/2019,Delhi,Cochin,DEL â†?CCU â†?BOM â†?COK,16:55,2023/6/13 19:15,26h 20m,2 stops,No info,13381,2073
7853,7853,IndiGo,12/05/2019,Chennai,Kolkata,MAA â†?CCU,11:35,14:00,2h 25m,non-stop,No info,4332,1355
7854,7854,Air India,15/06/2019,Delhi,Cochin,DEL â†?BLR â†?COK,13:30,23:00,9h 30m,1 stop,No info,8907,2073
7855,7855,IndiGo,12/06/2019,Kolkata,Banglore,CCU â†?BLR,4:40,7:15,2h 35m,non-stop,No info,4804,2196
7856,7856,Air India,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,7:00,2023/3/7 7:40,24h 40m,1 stop,No info,15407,2073
7857,7857,Jet Airways,27/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:00,2023/5/28 4:25,18h 25m,1 stop,In-flight meal not included,12898,2073
7858,7858,Multiple carriers,27/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,13:00,21:00,8h,1 stop,No info,6883,2073
7859,7859,SpiceJet,03/05/2019,Chennai,Kolkata,MAA â†?CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543,1355
7860,7860,IndiGo,06/05/2019,Banglore,Delhi,BLR â†?DEL,1:30,4:15,2h 45m,non-stop,No info,4284,1713
7861,7861,IndiGo,03/05/2019,Mumbai,Hyderabad,BOM â†?HYD,21:20,22:50,1h 30m,non-stop,No info,2437,622
7862,7862,SpiceJet,18/04/2019,Kolkata,Banglore,CCU â†?BLR,22:20,2023/4/19 0:40,2h 20m,non-stop,No info,4174,2196
7863,7863,Jet Airways,21/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,20:00,2023/5/22 12:00,16h,1 stop,No info,14781,2196
7864,7864,Air India,21/05/2019,Kolkata,Banglore,CCU â†?GAU â†?DEL â†?BLR,16:45,2023/5/22 8:55,16h 10m,2 stops,No info,14960,2196
7865,7865,Jet Airways,27/06/2019,Banglore,Delhi,BLR â†?DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5769,1713
7866,7866,SpiceJet,24/04/2019,Delhi,Cochin,DEL â†?PNQ â†?COK,8:45,13:15,4h 30m,1 stop,No info,4812,2073
7867,7867,Vistara,18/05/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,7:10,23:25,16h 15m,1 stop,No info,9345,2196
7868,7868,IndiGo,15/05/2019,Kolkata,Banglore,CCU â†?BBI â†?BLR,7:10,12:40,5h 30m,1 stop,No info,4864,2196
7869,7869,IndiGo,06/03/2019,Chennai,Kolkata,MAA â†?CCU,19:35,21:55,2h 20m,non-stop,No info,7295,1355
7870,7870,Air India,12/06/2019,Delhi,Cochin,DEL â†?GOI â†?BOM â†?COK,22:00,2023/6/13 19:15,21h 15m,2 stops,No info,10231,2073
7871,7871,Jet Airways,01/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,14:00,19:00,5h,1 stop,No info,14714,2073
7872,7872,Jet Airways,27/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,19:15,2023/3/28 19:45,24h 30m,1 stop,No info,12032,2073
7873,7873,Jet Airways,15/04/2019,Banglore,Delhi,BLR â†?DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544,1713
7874,7874,Jet Airways,15/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,18:15,11h 45m,1 stop,In-flight meal not included,10844,2196
7875,7875,Vistara,03/03/2019,Banglore,New Delhi,BLR â†?AMD â†?DEL,6:40,12:35,5h 55m,1 stop,No info,12476,2196
7876,7876,Jet Airways,12/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,20:35,2023/3/13 23:00,26h 25m,1 stop,In-flight meal not included,11087,2196
7877,7877,Air India,06/06/2019,Delhi,Cochin,DEL â†?RPR â†?NAG â†?BOM â†?COK,5:15,2023/6/7 19:15,38h,3 stops,No info,10703,2073
7878,7878,IndiGo,09/05/2019,Delhi,Cochin,DEL â†?HYD â†?COK,8:35,22:30,13h 55m,1 stop,No info,6734,2073
7879,7879,Jet Airways,21/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,14:05,20:20,6h 15m,1 stop,In-flight meal not included,7832,2196
7880,7880,Air India,01/04/2019,Kolkata,Banglore,CCU â†?IXR â†?DEL â†?BLR,5:50,23:15,17h 25m,2 stops,No info,11516,2196
7881,7881,IndiGo,18/03/2019,Chennai,Kolkata,MAA â†?CCU,7:55,10:15,2h 20m,non-stop,No info,3850,1355
7882,7882,Jet Airways,09/03/2019,Delhi,Cochin,DEL â†?JDH â†?BOM â†?COK,13:55,2023/3/10 4:25,14h 30m,2 stops,No info,17229,2073
7883,7883,SpiceJet,27/06/2019,Kolkata,Banglore,CCU â†?BLR,22:20,2023/6/28 0:40,2h 20m,non-stop,No info,3873,2196
7884,7884,Jet Airways,03/04/2019,Mumbai,Hyderabad,BOM â†?HYD,7:05,8:30,1h 25m,non-stop,In-flight meal not included,4160,622
7885,7885,Multiple carriers,18/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,12:50,21:00,8h 10m,1 stop,No info,7670,2073
7886,7886,Jet Airways,24/03/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,8:25,16:20,7h 55m,1 stop,In-flight meal not included,10031,2196
7887,7887,Jet Airways,27/06/2019,Delhi,Cochin,DEL â†?AMD â†?BOM â†?COK,13:25,2023/6/28 12:35,23h 10m,2 stops,In-flight meal not included,11150,2073
7888,7888,Jet Airways,15/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,11:40,18:25,6h 45m,1 stop,In-flight meal not included,9134,2196
7889,7889,SpiceJet,18/05/2019,Banglore,Delhi,BLR â†?DEL,9:30,12:20,2h 50m,non-stop,No info,4423,1713
7890,7890,Air Asia,21/06/2019,Kolkata,Banglore,CCU â†?BLR,22:50,2023/6/22 1:20,2h 30m,non-stop,No info,3807,2196
7891,7891,Air India,21/05/2019,Delhi,Cochin,DEL â†?MAA â†?COK,6:05,2023/5/22 9:25,27h 20m,1 stop,No info,7480,2073
7892,7892,IndiGo,06/05/2019,Banglore,Delhi,BLR â†?DEL,6:05,8:50,2h 45m,non-stop,No info,4423,1713
7893,7893,IndiGo,18/06/2019,Banglore,Delhi,BLR â†?DEL,16:55,19:55,3h,non-stop,No info,4823,1713
7894,7894,Vistara,24/03/2019,Kolkata,Banglore,CCU â†?DEL â†?BLR,17:00,2023/3/25 20:25,27h 25m,1 stop,No info,12102,2196
7895,7895,Multiple carriers,06/03/2019,Delhi,Cochin,DEL â†?BOM â†?COK,9:00,19:15,10h 15m,1 stop,In-flight meal not included,15342,2073
7896,7896,Jet Airways,06/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,2196
7897,7897,Air India,12/06/2019,Delhi,Cochin,DEL â†?MAA â†?COK,9:45,2023/6/13 9:25,23h 40m,1 stop,No info,7480,2073
7898,7898,Air India,01/04/2019,Kolkata,Banglore,CCU â†?HYD â†?BLR,19:00,2023/4/2 4:40,9h 40m,1 stop,No info,4227,2196
7899,7899,Air India,09/06/2019,Delhi,Cochin,DEL â†?MAA â†?COK,9:45,2023/6/10 9:25,23h 40m,1 stop,No info,7690,2073
7900,7900,SpiceJet,18/05/2019,Kolkata,Banglore,CCU â†?IXB â†?BLR,15:55,21:25,5h 30m,1 stop,No info,8224,2196
7901,7901,Vistara,18/04/2019,Banglore,Delhi,BLR â†?DEL,19:30,22:15,2h 45m,non-stop,No info,5823,1713
7902,7902,Jet Airways,15/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,8:55,18:25,9h 30m,1 stop,In-flight meal not included,9134,2196
7903,7903,Jet Airways,01/03/2019,Banglore,New Delhi,BLR â†?BOM â†?DEL,16:55,2023/3/2 0:45,7h 50m,1 stop,No info,26890,2196
7904,7904,Air India,09/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,9:25,2023/6/10 7:55,22h 30m,1 stop,No info,8366,2196
7905,7905,Air India,01/06/2019,Delhi,Cochin,DEL â†?TRV â†?COK,5:15,2023/6/2 6:50,25h 35m,1 stop,No info,7480,2073
7906,7906,Jet Airways,12/05/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,16:30,22:35,6h 5m,1 stop,No info,14781,2196
7907,7907,Air India,24/03/2019,Kolkata,Banglore,CCU â†?GAU â†?DEL â†?BLR,5:55,2023/3/25 23:15,41h 20m,2 stops,No info,13990,2196
7908,7908,Air India,21/03/2019,Delhi,Cochin,DEL â†?HYD â†?BOM â†?COK,17:15,2023/3/22 19:15,26h,2 stops,No info,8245,2073
7909,7909,Jet Airways,24/06/2019,Delhi,Cochin,DEL â†?BOM â†?COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262,2073
7910,7910,Jet Airways,12/06/2019,Kolkata,Banglore,CCU â†?BOM â†?BLR,6:30,2023/6/13 4:40,22h 10m,1 stop,No info,12739,2196
7911,7911,Multiple carriers,21/05/2019,Delhi,Cochin,DEL â†?BOM â†?COK,11:25,19:15,7h 50m,1 stop,No info,7575,2073
7912,7912,Air India,18/03/2019,Banglore,New Delhi,BLR â†?DEL,17:00,19:45,2h 45m,non-stop,No info,11633,2196
7913,7913,Jet Airways,15/06/2019,Delhi,Cochin,DEL â†?JAI â†?BOM â†?COK,5:30,19:00,13h 30m,2 stops,In-flight meal not included,10368,2073
